ID,OPEID,Institution Name,City,State,GiftReceivedDate,ForeignGiftAmount,GiftType,CountryGiftor,GiftorName
1379,00113100,California Institute of Technology,Pasadena,CA,08/21/2014,"$1,384.00",Contract,CANADA,SILICYCLE INC
1380,00113100,California Institute of Technology,Pasadena,CA,08/22/2014,"$1,350.00",Contract,GERMANY,LUIGS AND NEUMANN GMBH
1381,00113100,California Institute of Technology,Pasadena,CA,08/22/2014,"$5,095.00",Contract,ENGLAND,UNIVERSITY OF THE WEST OF ENGLAND
1382,00113100,California Institute of Technology,Pasadena,CA,08/25/2014,$269.00,Contract,GERMANY,IRIS BIOTECH GMBH
1383,00113100,California Institute of Technology,Pasadena,CA,08/25/2014,"$1,635.00",Contract,GERMANY,GHM MESSTECHNIK GMBH STANDORT GREIS
1384,00113100,California Institute of Technology,Pasadena,CA,08/25/2014,$44.00,Contract,GERMANY,LUIGS AND NEUMANN GMBH
1385,00113100,California Institute of Technology,Pasadena,CA,08/25/2014,"$1,679.00",Contract,ENGLAND,ABCAM INCORPORATED
1386,00113100,California Institute of Technology,Pasadena,CA,08/25/2014,"$1,890.00",Contract,CANADA,SIGNALCHEM PHARMACEUTICALS INC
1387,00113100,California Institute of Technology,Pasadena,CA,08/25/2014,"$3,358.00",Contract,ENGLAND,LANCASTER UNIVERSITY
1388,00113100,California Institute of Technology,Pasadena,CA,08/27/2014,$250.00,Contract,CANADA,POLYMER SOURCE INCORPORATED
1389,00113100,California Institute of Technology,Pasadena,CA,08/28/2014,"$4,668.00",Contract,ENGLAND,TTP LABTECH LTD
1390,00113100,California Institute of Technology,Pasadena,CA,08/29/2014,$750.00,Contract,ENGLAND,ANDREW TIMOTHY MACKAY
1391,00113100,California Institute of Technology,Pasadena,CA,08/29/2014,"$32,500.00",Contract,CANADA,NANALYSIS CORP
1392,00113100,California Institute of Technology,Pasadena,CA,08/29/2014,"$1,425.00",Contract,CANADA,DORIC LENSES
1393,00113100,California Institute of Technology,Pasadena,CA,08/31/2014,"$22,206.00",Contract,JAPAN,JAPAN SCIENCE AND TECHNOLOGY CORP
1394,00113100,California Institute of Technology,Pasadena,CA,08/31/2014,"$42,857.00",Contract,FRANCE,SANOFI-AVENTIS
1395,00113100,California Institute of Technology,Pasadena,CA,08/31/2014,"$90,596.00",Contract,TAIWAN,NATIONAL CENTRAL UNIVERSITY
1396,00113100,California Institute of Technology,Pasadena,CA,08/31/2014,"$6,598.00",Contract,GERMANY,AREVA
1397,00113100,California Institute of Technology,Pasadena,CA,08/31/2014,"$22,533.00",Contract,FRANCE,HUMAN FRONTIER SCIENCE PROGRAM
1398,00113100,California Institute of Technology,Pasadena,CA,08/31/2014,$256.00,Contract,ENGLAND,UNIVERSITY OF CAMBRIDGE
1399,00113100,California Institute of Technology,Pasadena,CA,08/31/2014,"$7,300.00",Contract,JAPAN,"TORAY INDUSTRIES, INC."
1400,00113100,California Institute of Technology,Pasadena,CA,08/31/2014,"$68,378.00",Contract,SOUTH KOREA,"SAMSUNG ELECTRONICS COMPANY, LTD."
1401,00113100,California Institute of Technology,Pasadena,CA,08/31/2014,"$2,027.00",Contract,ENGLAND,UNIVERSITY OF LEEDS
1402,00113100,California Institute of Technology,Pasadena,CA,08/31/2014,"$17,225.00",Contract,FRANCE,HUMAN FRONTIER SCIENCE PROGRAM
1403,00113100,California Institute of Technology,Pasadena,CA,08/31/2014,"$9,555.00",Contract,NORWAY,STATOIL PETROLEUM AS
1404,00113100,California Institute of Technology,Pasadena,CA,08/31/2014,"$34,351.00",Contract,SAUDI ARABIA,KING FAHD UNIVERSITY OF PETROLEUM &
1405,00113100,California Institute of Technology,Pasadena,CA,08/31/2014,"$14,556.00",Contract,DENMARK,NOVO NORDISK A/S
1406,00113100,California Institute of Technology,Pasadena,CA,08/31/2014,$431.00,Contract,DENMARK,DANMARKS TECKNISKE UNIVERSITET
1407,00113100,California Institute of Technology,Pasadena,CA,08/31/2014,"$8,374.00",Contract,JAPAN,SONY CORPORATION
1408,00113100,California Institute of Technology,Pasadena,CA,08/31/2014,"$22,541.00",Contract,SAUDI ARABIA,KING ABDULLAH UNIVERSITY FOR SCIENC
1409,00113100,California Institute of Technology,Pasadena,CA,08/31/2014,"$9,101.00",Contract,CHINA,NATIONAL ASTRONOMICAL OBSERVATORIES
1410,00113100,California Institute of Technology,Pasadena,CA,08/31/2014,"$12,492.00",Contract,FRANCE,AIRBUS
1411,00113100,California Institute of Technology,Pasadena,CA,08/31/2014,"$6,829.00",Contract,ENGLAND,UNIVERSITY OF CAMBRIDGE
1412,00113100,California Institute of Technology,Pasadena,CA,08/31/2014,"$168,289.00",Contract,SOUTH KOREA,GWANGJU INSTITUTE OF SCIENCE AND TE
1413,00113100,California Institute of Technology,Pasadena,CA,09/01/2014,"$2,085.00",Contract,CANADA,DORIC LENSES
1414,00113100,California Institute of Technology,Pasadena,CA,09/02/2014,$690.00,Contract,CANADA,FONT CANADA
1415,00113100,California Institute of Technology,Pasadena,CA,09/04/2014,$771.00,Contract,CANADA,SELLECK CHEMICALS LLC
1416,00113100,California Institute of Technology,Pasadena,CA,09/05/2014,"$1,500.00",Monetary Gift,CHINA,Mr. Chenyang Wang
1417,00113100,California Institute of Technology,Pasadena,CA,09/05/2014,$427.00,Contract,GERMANY,BORAIDENT GMBH
1418,00113100,California Institute of Technology,Pasadena,CA,09/05/2014,$241.00,Contract,ENGLAND,UQG LTD
1419,00113100,California Institute of Technology,Pasadena,CA,09/05/2014,$100.00,Monetary Gift,FRANCE,Dr. Jan Veverka
1420,00113100,California Institute of Technology,Pasadena,CA,09/08/2014,$269.00,Contract,GERMANY,IRIS BIOTECH GMBH
1421,00113100,California Institute of Technology,Pasadena,CA,09/09/2014,"$15,000.00",Contract,CANADA,BCA RESEARCH INC
1422,00113100,California Institute of Technology,Pasadena,CA,09/09/2014,$266.00,Contract,ENGLAND,BRITISH BIOCELL INTERNATIONAL LIMIT
1423,00113100,California Institute of Technology,Pasadena,CA,09/09/2014,"$1,733.00",Contract,JAPAN,"""IMACHI, HIROYUKI"""
1424,00113100,California Institute of Technology,Pasadena,CA,09/10/2014,"$1,875.00",Contract,ENGLAND,DUNDEE CELL PRODUCTS LTD
1425,00113100,California Institute of Technology,Pasadena,CA,09/11/2014,"$58,975.00",Monetary Gift,JAPAN,Mitsubishi Chemical Corporation
1426,00113100,California Institute of Technology,Pasadena,CA,09/11/2014,"$86,445.00",Contract,GERMANY,NEOLASE GMBH
1427,00113100,California Institute of Technology,Pasadena,CA,09/12/2014,"$1,251.00",Contract,DENMARK,UNISENSE
1428,00113100,California Institute of Technology,Pasadena,CA,09/15/2014,"$19,646.00",Contract,TAIWAN,MPI CORPORATION
1429,00113100,California Institute of Technology,Pasadena,CA,09/15/2014,"$1,233.00",Contract,CANADA,STEMCELL TECHNOLOGIES INCORPORATED
1430,00113100,California Institute of Technology,Pasadena,CA,09/15/2014,$200.00,Monetary Gift,CHINA,Dr. Jiafu Luo
1431,00113100,California Institute of Technology,Pasadena,CA,09/17/2014,$386.00,Contract,GERMANY,DSMZ DEUTSCHE SAMMLUNG VON MIKROORG
1432,00113100,California Institute of Technology,Pasadena,CA,09/18/2014,"$5,161.00",Contract,ENGLAND,FMP EUROPE
1433,00113100,California Institute of Technology,Pasadena,CA,09/19/2014,$385.00,Contract,CHINA,AMATEK CHEMICAL CO LTD
1434,00113100,California Institute of Technology,Pasadena,CA,09/22/2014,$255.00,Contract,CANADA,ANGSTROM ENGINEERING INC
1435,00113100,California Institute of Technology,Pasadena,CA,09/23/2014,$97.00,Contract,GERMANY,DSMZ DEUTSCHE SAMMLUNG VON MIKROORG
1436,00113100,California Institute of Technology,Pasadena,CA,09/24/2014,"$40,200.00",Contract,CANADA,KINOVA
1437,00113100,California Institute of Technology,Pasadena,CA,09/24/2014,$905.00,Contract,ENGLAND,DUNDEE CELL PRODUCTS LTD
1438,00113100,California Institute of Technology,Pasadena,CA,09/24/2014,$389.00,Contract,ENGLAND,BBI GROUP
1439,00113100,California Institute of Technology,Pasadena,CA,09/25/2014,$851.00,Contract,ENGLAND,MICRO LITHOGRAPHY SERVICES LTD
1440,00113100,California Institute of Technology,Pasadena,CA,09/25/2014,"$1,350.00",Contract,CANADA,NORCADA
1441,00113100,California Institute of Technology,Pasadena,CA,09/25/2014,$940.00,Contract,CANADA,OZ OPTICS LIMITED
1442,00113100,California Institute of Technology,Pasadena,CA,09/26/2014,"$58,225.00",Contract,ENGLAND,TGK SCIENTIFIC LIMITED
1443,00113100,California Institute of Technology,Pasadena,CA,09/26/2014,$270.00,Contract,CANADA,SELLECK CHEMICALS LLC
1444,00113100,California Institute of Technology,Pasadena,CA,09/30/2014,"$8,174.00",Contract,FRANCE,HUMAN FRONTIER SCIENCE PROGRAM
1445,00113100,California Institute of Technology,Pasadena,CA,09/30/2014,"$6,829.00",Contract,ENGLAND,UNIVERSITY OF CAMBRIDGE
1446,00113100,California Institute of Technology,Pasadena,CA,09/30/2014,$153.00,Contract,ENGLAND,UNIVERSITY OF CAMBRIDGE
1447,00113100,California Institute of Technology,Pasadena,CA,09/30/2014,"$1,468.00",Contract,DENMARK,DANMARKS TECKNISKE UNIVERSITET
1448,00113100,California Institute of Technology,Pasadena,CA,09/30/2014,"$4,854.00",Contract,CHINA,NATIONAL ASTRONOMICAL OBSERVATORIES
1449,00113100,California Institute of Technology,Pasadena,CA,09/30/2014,"$81,747.00",Contract,TAIWAN,NATIONAL CENTRAL UNIVERSITY
1450,00113100,California Institute of Technology,Pasadena,CA,09/30/2014,"$46,364.00",Contract,FRANCE,SANOFI-AVENTIS
1451,00113100,California Institute of Technology,Pasadena,CA,09/30/2014,"$22,844.00",Contract,DENMARK,NOVO NORDISK A/S
1452,00113100,California Institute of Technology,Pasadena,CA,09/30/2014,"$3,488.00",Contract,ENGLAND,UNIVERSITY OF LEEDS
1453,00113100,California Institute of Technology,Pasadena,CA,09/30/2014,"$17,033.00",Contract,NORWAY,STATOIL PETROLEUM AS
1454,00113100,California Institute of Technology,Pasadena,CA,09/30/2014,"$8,243.00",Contract,JAPAN,JAPAN SCIENCE AND TECHNOLOGY CORP
1455,00113100,California Institute of Technology,Pasadena,CA,09/30/2014,"$29,932.00",Contract,SAUDI ARABIA,KING ABDULLAH UNIVERSITY FOR SCIENC
1456,00113100,California Institute of Technology,Pasadena,CA,09/30/2014,"$6,229.00",Contract,FRANCE,AIRBUS
1457,00113100,California Institute of Technology,Pasadena,CA,09/30/2014,"$94,099.00",Contract,SOUTH KOREA,"SAMSUNG ELECTRONICS COMPANY, LTD."
1458,00113100,California Institute of Technology,Pasadena,CA,09/30/2014,"$25,347.00",Contract,FRANCE,HUMAN FRONTIER SCIENCE PROGRAM
1459,00113100,California Institute of Technology,Pasadena,CA,09/30/2014,"$165,897.00",Contract,SOUTH KOREA,GWANGJU INSTITUTE OF SCIENCE AND TE
1460,00113100,California Institute of Technology,Pasadena,CA,09/30/2014,"$54,916.00",Contract,SAUDI ARABIA,KING FAHD UNIVERSITY OF PETROLEUM &
1461,00113100,California Institute of Technology,Pasadena,CA,09/30/2014,"$19,043.00",Contract,GERMANY,AREVA
1462,00113100,California Institute of Technology,Pasadena,CA,09/30/2014,"$10,060.00",Contract,JAPAN,"TORAY INDUSTRIES, INC."
1463,00113100,California Institute of Technology,Pasadena,CA,09/30/2014,"$4,000.00",Contract,ENGLAND,DURHAM UNIVERSITY
1464,00113100,California Institute of Technology,Pasadena,CA,09/30/2014,"$38,619.00",Contract,JAPAN,SONY CORPORATION
1465,00113100,California Institute of Technology,Pasadena,CA,10/01/2014,$30.00,Monetary Gift,JAPAN,Dr. Yoshitaka Suezawa
1466,00113100,California Institute of Technology,Pasadena,CA,10/01/2014,$100.00,Monetary Gift,ENGLAND,Dr. Noel F. Smyth
1467,00113100,California Institute of Technology,Pasadena,CA,10/02/2014,"$4,800.00",Contract,CANADA,MAPLESOFT
1468,00113100,California Institute of Technology,Pasadena,CA,10/02/2014,"$1,025.00",Contract,CANADA,DORIC LENSES
1469,00113100,California Institute of Technology,Pasadena,CA,10/03/2014,$634.00,Contract,GERMANY,IRIS BIOTECH GMBH
1470,00113100,California Institute of Technology,Pasadena,CA,10/03/2014,$981.00,Contract,CHINA,LIANYUNGANG LCP BIOMEDICINE RESEARC
1471,00113100,California Institute of Technology,Pasadena,CA,10/06/2014,"$1,069.00",Contract,ENGLAND,SOURCE BIOSCIENCE LIFESCIENCES
1472,00113100,California Institute of Technology,Pasadena,CA,10/06/2014,"$1,755.00",Contract,ENGLAND,MACMILLAN PUBLISHERS LTD dba NATURE
1473,00113100,California Institute of Technology,Pasadena,CA,10/06/2014,$940.00,Contract,CANADA,WT AND T INC
1474,00113100,California Institute of Technology,Pasadena,CA,10/07/2014,"$1,541.00",Contract,GERMANY,LUIGS AND NEUMANN GMBH
1475,00113100,California Institute of Technology,Pasadena,CA,10/09/2014,$460.00,Contract,CHINA,OPNETI COMMUNICATIONS COMPANY
1476,00113100,California Institute of Technology,Pasadena,CA,10/09/2014,$110.00,Contract,CANADA,SELLECK CHEMICALS LLC
1477,00113100,California Institute of Technology,Pasadena,CA,10/10/2014,$940.00,Contract,CANADA,SELLECK CHEMICALS LLC
1478,00113100,California Institute of Technology,Pasadena,CA,10/10/2014,$359.00,Contract,ENGLAND,ABCAM INCORPORATED
1479,00113100,California Institute of Technology,Pasadena,CA,10/10/2014,"$19,665.00",Contract,FRANCE,SARL LABENNE METEORITES
1480,00113100,California Institute of Technology,Pasadena,CA,10/10/2014,$561.00,Contract,CANADA,SELLECK CHEMICALS LLC
1481,00113100,California Institute of Technology,Pasadena,CA,10/13/2014,$200.00,Monetary Gift,FRANCE,Dr. Sebastien M. Candel
1482,00113100,California Institute of Technology,Pasadena,CA,10/14/2014,"$1,050.00",Contract,CANADA,STEMCELL TECHNOLOGIES INCORPORATED
1483,00113100,California Institute of Technology,Pasadena,CA,10/14/2014,$595.00,Contract,CANADA,LUMEN DYNAMICS GROUP INC
1484,00113100,California Institute of Technology,Pasadena,CA,10/14/2014,"$2,200.00",Contract,GERMANY,KINON SPIEGEL WILSDRUFF GMBH
1485,00113100,California Institute of Technology,Pasadena,CA,10/15/2014,$396.00,Contract,CANADA,"""NADEAU, JAY"""
1486,00113100,California Institute of Technology,Pasadena,CA,10/16/2014,$110.00,Contract,GERMANY,CHROMOTEK GMBH
1487,00113100,California Institute of Technology,Pasadena,CA,10/16/2014,$166.00,Contract,GERMANY,"""SPENNINGER, CLAUS"""
1488,00113100,California Institute of Technology,Pasadena,CA,10/16/2014,"$1,065.00",Contract,CHINA,ZHEJIANG ONTORES BIOTECHNOLOGIES CO
1489,00113100,California Institute of Technology,Pasadena,CA,10/16/2014,"$32,600.00",Contract,JAPAN,ASAHI SPECTRA COMPANY LTD
1490,00113100,California Institute of Technology,Pasadena,CA,10/17/2014,$967.00,Contract,ENGLAND,DUNDEE CELL PRODUCTS LTD
1491,00113100,California Institute of Technology,Pasadena,CA,10/20/2014,"$1,881.00",Contract,GERMANY,NANO TEMPER TECHNOLOGIES GMBH
1492,00113100,California Institute of Technology,Pasadena,CA,10/20/2014,"$1,341.00",Contract,CANADA,OZ OPTICS LIMITED
1493,00113100,California Institute of Technology,Pasadena,CA,10/21/2014,$818.00,Contract,GERMANY,"""JULSETH, MARA JEAN"""
1494,00113100,California Institute of Technology,Pasadena,CA,10/21/2014,"$5,089.00",Contract,ENGLAND,FMP EUROPE
1495,00113100,California Institute of Technology,Pasadena,CA,10/21/2014,$236.00,Contract,GERMANY,ADVANCED MICROMACHINING TOOLS
1496,00113100,California Institute of Technology,Pasadena,CA,10/23/2014,"$1,500.00",Contract,CHINA,INNOLIGHT TECHNOLOGY CORPORATION
1497,00113100,California Institute of Technology,Pasadena,CA,10/23/2014,"$2,080.00",Contract,CANADA,DORIC LENSES
1498,00113100,California Institute of Technology,Pasadena,CA,10/24/2014,"$5,680.00",Contract,GERMANY,HTW HOCHTEMPERATUR-WERKSTOFFE GMBH
1499,00113100,California Institute of Technology,Pasadena,CA,10/27/2014,"$5,010.00",Contract,CANADA,DORIC LENSES
1500,00113100,California Institute of Technology,Pasadena,CA,10/28/2014,"$1,077.00",Contract,ENGLAND,ABCAM INCORPORATED
1501,00113100,California Institute of Technology,Pasadena,CA,10/29/2014,$100.00,Monetary Gift,CANADA,Dr. William N. Lennard
1502,00113100,California Institute of Technology,Pasadena,CA,10/30/2014,"$16,150.00",Contract,CHINA,SHANGHAI LASER AND OPTICS CENTURY C
1503,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,$474.00,Contract,DENMARK,DANMARKS TECKNISKE UNIVERSITET
1504,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,"$8,045.00",Contract,JAPAN,"TORAY INDUSTRIES, INC."
1505,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,"$12,786.00",Contract,JAPAN,SONY CORPORATION
1506,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,"$12,016.00",Contract,CHINA,NATIONAL ASTRONOMICAL OBSERVATORIES
1507,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,"$109,645.00",Contract,SOUTH KOREA,GWANGJU INSTITUTE OF SCIENCE AND TE
1508,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,"$13,721.00",Contract,GERMANY,AREVA
1509,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,$234.00,Contract,JAPAN,JAPAN SCIENCE AND TECHNOLOGY CORP
1510,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,"$44,308.00",Contract,SAUDI ARABIA,KING FAHD UNIVERSITY OF PETROLEUM &
1511,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,"$23,907.00",Contract,NORWAY,STATOIL PETROLEUM AS
1512,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,"$5,043.00",Contract,FRANCE,"""BUZZI, STEPHANE"""
1513,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,$170.00,Contract,ENGLAND,SOURCE BIOSCIENCE LIFESCIENCES
1514,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,"$21,693.00",Contract,DENMARK,NOVO NORDISK A/S
1515,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,$105.00,Contract,ENGLAND,UNIVERSITY OF CAMBRIDGE
1516,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,"$53,478.00",Contract,SOUTH KOREA,"SAMSUNG ELECTRONICS COMPANY, LTD."
1517,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,"$3,583.00",Contract,GERMANY,THERMO FISHER SCIENTIFIC (BREMEN) G
1518,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,$479.00,Contract,ENGLAND,OPTIGENE LIMITED
1519,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,"$4,992.00",Contract,JAPAN,TAMAGAWA UNIVERSITY
1520,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,"$62,294.00",Contract,TAIWAN,NATIONAL CENTRAL UNIVERSITY
1521,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,"$56,316.00",Contract,FRANCE,SANOFI-AVENTIS
1522,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,"$2,625.00",Contract,CANADA,SILICYCLE INC
1523,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,"$4,968.00",Contract,CANADA,SELLECK CHEMICALS LLC
1524,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,"$20,617.00",Contract,SAUDI ARABIA,KING ABDULLAH UNIVERSITY FOR SCIENC
1525,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,"$3,685.00",Contract,FRANCE,AIRBUS
1526,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,"$3,483.00",Contract,ENGLAND,UNIVERSITY OF LEEDS
1527,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,$325.00,Contract,CHINA,GUIZHOU WYLTON JINGLIN ELECTRONIC M
1528,00113100,California Institute of Technology,Pasadena,CA,10/31/2014,"$27,598.00",Contract,FRANCE,HUMAN FRONTIER SCIENCE PROGRAM
1529,00113100,California Institute of Technology,Pasadena,CA,11/03/2014,$262.00,Contract,GERMANY,"""SPENNINGER, CLAUS"""
1530,00113100,California Institute of Technology,Pasadena,CA,11/05/2014,$864.00,Contract,ENGLAND,ABCAM INCORPORATED
1531,00113100,California Institute of Technology,Pasadena,CA,11/06/2014,$52.00,Contract,GERMANY,DET KONGELIGE BIBLIOTEK
1532,00113100,California Institute of Technology,Pasadena,CA,11/06/2014,$350.00,Contract,CANADA,NORCADA
1533,00113100,California Institute of Technology,Pasadena,CA,11/07/2014,$252.00,Contract,GERMANY,IRIS BIOTECH GMBH
1534,00113100,California Institute of Technology,Pasadena,CA,11/10/2014,$252.00,Contract,GERMANY,IRIS BIOTECH GMBH
1535,00113100,California Institute of Technology,Pasadena,CA,11/11/2014,$100.00,Monetary Gift,ENGLAND,Mrs. Melody Howe McLaren
1536,00113100,California Institute of Technology,Pasadena,CA,11/11/2014,$288.00,Contract,GERMANY,DSMZ DEUTSCHE SAMMLUNG VON MIKROORG
1537,00113100,California Institute of Technology,Pasadena,CA,11/12/2014,$45.00,Monetary Gift,ENGLAND,Dr. Norbert K. Arndt
1538,00113100,California Institute of Technology,Pasadena,CA,11/13/2014,$763.00,Contract,GERMANY,LUIGS AND NEUMANN GMBH
1539,00113100,California Institute of Technology,Pasadena,CA,11/13/2014,$100.00,Monetary Gift,JAPAN,Dr. Kanau Kawashima
1540,00113100,California Institute of Technology,Pasadena,CA,11/17/2014,$357.00,Contract,ENGLAND,ABCAM INCORPORATED
1541,00113100,California Institute of Technology,Pasadena,CA,11/17/2014,"$3,870.00",Contract,JAPAN,COAX CO LTD
1542,00113100,California Institute of Technology,Pasadena,CA,11/17/2014,$250.00,Monetary Gift,CANADA,Mr. U. Andrej Tenne-Sens
1543,00113100,California Institute of Technology,Pasadena,CA,11/18/2014,"$3,910.00",Contract,ENGLAND,UNIVERSITY COLLEGE CARDIFF CONSULTA
1544,00113100,California Institute of Technology,Pasadena,CA,11/19/2014,"$7,430.00",Contract,CANADA,NORCADA
1545,00113100,California Institute of Technology,Pasadena,CA,11/19/2014,$975.00,Contract,ENGLAND,OXFORD UNIVERSITY PRESS
1546,00113100,California Institute of Technology,Pasadena,CA,11/20/2014,$223.00,Contract,GERMANY,JENA BIOSCIENCE GMBH
1547,00113100,California Institute of Technology,Pasadena,CA,11/20/2014,"$1,275.00",Contract,CANADA,ZABER TECHNOLOGIES
1548,00113100,California Institute of Technology,Pasadena,CA,11/21/2014,$600.00,Contract,CANADA,MATTER AND FORM INC
1549,00113100,California Institute of Technology,Pasadena,CA,11/21/2014,$250.00,Contract,CANADA,POLYMER SOURCE INCORPORATED
1550,00113100,California Institute of Technology,Pasadena,CA,11/21/2014,$85.00,Monetary Gift,CANADA,Dr. Peter G. Miasek
1551,00113100,California Institute of Technology,Pasadena,CA,11/21/2014,$400.00,Monetary Gift,CANADA,Mr. Benjamin G. Lee
1552,00113100,California Institute of Technology,Pasadena,CA,11/24/2014,"$1,800.00",Contract,ENGLAND,PRIMARY TRUSTWORTHY DIGITAL REPOSIT
1553,00113100,California Institute of Technology,Pasadena,CA,11/24/2014,"$4,987.00",Contract,ENGLAND,FMP EUROPE
1554,00113100,California Institute of Technology,Pasadena,CA,11/24/2014,$100.00,Monetary Gift,JAPAN,Mr. Takeshi Tsuji
1555,00113100,California Institute of Technology,Pasadena,CA,11/24/2014,$389.00,Contract,ENGLAND,ABCAM INCORPORATED
1556,00113100,California Institute of Technology,Pasadena,CA,11/25/2014,"$2,000.00",Monetary Gift,TAIWAN,Dr. Ming-Ta Hsu
1557,00113100,California Institute of Technology,Pasadena,CA,11/25/2014,"$1,080.00",Contract,CANADA,POINT GREY RESEARCH
1558,00113100,California Institute of Technology,Pasadena,CA,11/26/2014,"$1,167.00",Contract,CANADA,STEMCELL TECHNOLOGIES INCORPORATED
1559,00113100,California Institute of Technology,Pasadena,CA,11/30/2014,"$10,489.00",Contract,CHINA,NATIONAL ASTRONOMICAL OBSERVATORIES
1560,00113100,California Institute of Technology,Pasadena,CA,11/30/2014,"$65,074.00",Contract,SAUDI ARABIA,KING FAHD UNIVERSITY OF PETROLEUM &
1561,00113100,California Institute of Technology,Pasadena,CA,11/30/2014,"$11,920.00",Contract,GERMANY,AREVA
1562,00113100,California Institute of Technology,Pasadena,CA,11/30/2014,"$8,450.00",Contract,FRANCE,HUMAN FRONTIER SCIENCE PROGRAM
1563,00113100,California Institute of Technology,Pasadena,CA,11/30/2014,"$8,864.00",Contract,JAPAN,"TORAY INDUSTRIES, INC."
1564,00113100,California Institute of Technology,Pasadena,CA,11/30/2014,"$8,644.00",Contract,JAPAN,SONY CORPORATION
1565,00113100,California Institute of Technology,Pasadena,CA,11/30/2014,"$80,982.00",Contract,SOUTH KOREA,"SAMSUNG ELECTRONICS COMPANY, LTD."
1566,00113100,California Institute of Technology,Pasadena,CA,11/30/2014,"$3,876.00",Contract,JAPAN,JAPAN SCIENCE AND TECHNOLOGY CORP
1567,00113100,California Institute of Technology,Pasadena,CA,11/30/2014,"$35,086.00",Contract,FRANCE,HUMAN FRONTIER SCIENCE PROGRAM
1568,00113100,California Institute of Technology,Pasadena,CA,11/30/2014,$399.00,Contract,ENGLAND,UNIVERSITY OF CAMBRIDGE
1569,00113100,California Institute of Technology,Pasadena,CA,11/30/2014,"$3,163.00",Contract,ENGLAND,UNIVERSITY OF LEEDS
1570,00113100,California Institute of Technology,Pasadena,CA,11/30/2014,"$38,351.00",Contract,DENMARK,NOVO NORDISK A/S
1571,00113100,California Institute of Technology,Pasadena,CA,11/30/2014,"$1,244.00",Contract,DENMARK,DANMARKS TECKNISKE UNIVERSITET
1572,00113100,California Institute of Technology,Pasadena,CA,11/30/2014,"$52,182.00",Contract,TAIWAN,NATIONAL CENTRAL UNIVERSITY
1573,00113100,California Institute of Technology,Pasadena,CA,11/30/2014,"$27,353.00",Contract,NORWAY,STATOIL PETROLEUM AS
1574,00113100,California Institute of Technology,Pasadena,CA,11/30/2014,"$24,099.00",Contract,SAUDI ARABIA,KING ABDULLAH UNIVERSITY FOR SCIENC
1575,00113100,California Institute of Technology,Pasadena,CA,11/30/2014,"$12,743.00",Contract,FRANCE,INSTITUT MERIEUX
1576,00113100,California Institute of Technology,Pasadena,CA,11/30/2014,"$2,418.00",Contract,GERMANY,THERMO FISHER SCIENTIFIC (BREMEN) G
1577,00113100,California Institute of Technology,Pasadena,CA,11/30/2014,"$47,546.00",Contract,SOUTH KOREA,GWANGJU INSTITUTE OF SCIENCE AND TE
1578,00113100,California Institute of Technology,Pasadena,CA,11/30/2014,"$26,496.00",Contract,FRANCE,SANOFI-AVENTIS
1579,00113100,California Institute of Technology,Pasadena,CA,11/30/2014,"$3,191.00",Contract,FRANCE,AIRBUS
1580,00113100,California Institute of Technology,Pasadena,CA,12/01/2014,"$1,250.00",Contract,GERMANY,KINON SPIEGEL WILSDRUFF GMBH
1581,00113100,California Institute of Technology,Pasadena,CA,12/02/2014,$140.00,Contract,ENGLAND,CULTURE COLLECTION OF ALGAE AND PRO
1582,00113100,California Institute of Technology,Pasadena,CA,12/02/2014,"$1,600.00",Contract,JAPAN,ASAHI ELECTRIC INSTITUTE
1583,00113100,California Institute of Technology,Pasadena,CA,12/02/2014,"$2,453.00",Contract,ENGLAND,OXFORD APPLIED RESEARCH USA INC
1584,00113100,California Institute of Technology,Pasadena,CA,12/03/2014,$465.00,Contract,GERMANY,JPT PEPTIDE TECHOLOGIES GMBH
1585,00113100,California Institute of Technology,Pasadena,CA,12/03/2014,$20.00,Monetary Gift,JAPAN,Mr. Satoshi Sugawara
